Title,Source,Published,Link
Policy shift puts direct primary care on investors’ radar - marketplace.org,"""private equity when:2d"" - Google News","Thu, 29 Jan 2026 21:02:00 GMT",https://news.google.com/rss/articles/CBMipgFBVV95cUxQVzhHa2pnV1p3cV9wV0lvbzF6V3lPaFZONXM3em5PR3NSenN6Qm1CUDEtOC1EbTY0VWpXejdET3NwYmNzZEdxZHFwS0tHREJwS19CRXRXWWxBa2ctd0F3bmI3WV83NG9tV0RMYVVwV1JSS1pSd2RZSUVVNXlpenkxZXREYzBBRzVTTkdXa3YzNVFEY0YwRWtmaU96Q3V3NU5zeXlwcWF3?oc=5
"Private equity exits rise, returns fall in 2025 - S&P Global","""private equity when:2d"" - Google News","Thu, 29 Jan 2026 22:48:31 GMT",https://news.google.com/rss/articles/CBMizgFBVV95cUxONTVfeDZtelpjZ0d6bWN4YXIzbWM2Vmo4SWhaWXBPT0FLWFdieG9fTHFZTlZHWHM5cHZKQzd0MDB0OWctZlJ0dFlrbnl3TkNnSlpaeE9BcW54UXV6NmRTSkJFWU83TUZVWnVPTjJUU1hDNUdwNHhmT0lBa3VTRGlqaV91aXBXaTB4REpMVXdfcTkyTjdkU2tMWjZIVF9Sc25pMXRSYnJZbm5Wank1WUpFZUluTzVacVZjRXQxaWFRNURhb2NGTGRVVk9mV2hKZw?oc=5
"BlackRock, Partners Group Launch Private Markets SMA - Markets Media","""private equity when:2d"" - Google News","Fri, 30 Jan 2026 09:37:27 GMT",https://news.google.com/rss/articles/CBMiiAFBVV95cUxOZmI2dGVDdjhUeTBiUmRqZ214LTRzY09XV0stdWhrRjZWVUNGeUNVT1FFOWxNQ0ZNc1BveXhCNzFEemhjd3BlTWwxYnNFSXRCVS1rVHZyNjFOdGlqeFJPM2tnS3hwWGtLbVQ5dER5eVdrc0JITm9ZN1Zoc09UbDh4RzZrX0QzTVRY?oc=5
UK Pension Funds Stock Up On Private Companies - Bloomberg,"""private equity when:2d"" - Google News","Fri, 30 Jan 2026 12:45:17 GMT",https://news.google.com/rss/articles/CBMiwAFBVV95cUxOZUlfN2xRaVVzbDNjMlZHRG5YX01XazMwbjdtMFQ2SkY5SGpfUWtIczNwN0RxR28wcElZZVhSdjdleDU5eUdveTZyQmpMSnJrTUNxYnFIbEtPS2dFLVIta25KTzYwc0JZblFicmNGbHhIVlJ4TVdMbUc0dDZyNkJWM2NrV0dfemdRbTVfM0l6c003QzFaYXJlUWI3OEZXNE51YkU1eVZ4V2ZnVVc5N2RXcHV5MUZZMVRpWWJ3bm9FbXo?oc=5
Inspirit Equity acquires facility management services firm Sizemore Inc,PE Hub,"Fri, 30 Jan 2026 12:59:56 +0000",https://www.pehub.com/inspirit-equity-acquires-facility-management-services-firm-sizemore-inc/
Monument Group promotes Chris Webber to partner,PE Hub,"Fri, 30 Jan 2026 12:48:59 +0000",https://www.pehub.com/monument-group-promotes-chris-webber-to-partner/
Perwyn promotes John Gallagher to partner,PE Hub,"Fri, 30 Jan 2026 10:12:12 +0000",https://www.pehub.com/perwyn-promotes-john-gallagher-to-partner/
"Winterberg, KKA-backed Healthcare Holding Schweiz buys PlusORTHO Prothetik",PE Hub,"Fri, 30 Jan 2026 09:22:03 +0000",https://www.pehub.com/winterberg-kka-backed-healthcare-holding-schweiz-buys-plusortho-prothetik/
Double-digit valuations attract PE to dental care: 5 deals,PE Hub,"Fri, 30 Jan 2026 07:00:46 +0000",https://www.pehub.com/double-digit-valuations-attract-pe-to-dental-care-5-deals/
MML backs RTM Engineering Consultants,PE Hub,"Thu, 29 Jan 2026 16:52:30 +0000",https://www.pehub.com/mml-backs-rtm-engineering-consultants/
HKW-backed Electrical Equipment Engineering closes merger with Endpoint Industrial Controls,PE Hub,"Thu, 29 Jan 2026 16:49:38 +0000",https://www.pehub.com/hkw-backed-electrical-equipment-engineering-closes-merger-with-endpoint-industrial-controls/
